day,festival,month,name,ville,year
30.0,MONTREUX JAZZ FESTIVAL,Juin,GEORGE DUKE,Montreux,2006.0
30.0,MONTREUX JAZZ FESTIVAL,Juin,KID ROCK,Montreux,2006.0
30.0,MONTREUX JAZZ FESTIVAL,Juin,JEFF BECK,Montreux,2006.0
30.0,MONTREUX JAZZ FESTIVAL,Juin,SOLOMON BURKE,Montreux,2006.0
30.0,MONTREUX JAZZ FESTIVAL,Juin,ASHER SELECTOR,Montreux,2006.0
30.0,MONTREUX JAZZ FESTIVAL,Juin,PRINCE BUSTER,Montreux,2006.0
30.0,MONTREUX JAZZ FESTIVAL,Juin,THE TWINKLE BROTHERS,Montreux,2006.0
30.0,MONTREUX JAZZ FESTIVAL,Juin,ROOTSMAN,Montreux,2006.0
30.0,MONTREUX JAZZ FESTIVAL,Juin,PAOLO CONTE,Montreux,2006.0
1.0,MONTREUX JAZZ FESTIVAL,Juil.,MARCELO D2,Montreux,2006.0
1.0,MONTREUX JAZZ FESTIVAL,Juil.,BLACK EYED PEAS,Montreux,2006.0
1.0,MONTREUX JAZZ FESTIVAL,Juil.,BROTHER ALI,Montreux,2006.0
1.0,MONTREUX JAZZ FESTIVAL,Juil.,KLAUS DOLDINGER & PASSPORT,Montreux,2006.0
2.0,MONTREUX JAZZ FESTIVAL,Juil.,ORNETTE COLEMAN,Montreux,2006.0
2.0,MONTREUX JAZZ FESTIVAL,Juil.,SERGIO MENDES,Montreux,2006.0
2.0,MONTREUX JAZZ FESTIVAL,Juil.,CLAP YOUR HANDS SAY YEAH !,Montreux,2006.0
2.0,MONTREUX JAZZ FESTIVAL,Juil.,ADAM GREEN,Montreux,2006.0
2.0,MONTREUX JAZZ FESTIVAL,Juil.,VAN MORRISON,Montreux,2006.0
2.0,MONTREUX JAZZ FESTIVAL,Juil.,JOE SAMPLE,Montreux,2006.0
3.0,MONTREUX JAZZ FESTIVAL,Juil.,LEELA JAMES,Montreux,2006.0
3.0,MONTREUX JAZZ FESTIVAL,Juil.,BB KING,Montreux,2006.0
3.0,MONTREUX JAZZ FESTIVAL,Juil.,FERNANDO CORONA aka MURCOF,Montreux,2006.0
3.0,MONTREUX JAZZ FESTIVAL,Juil.,SIGUR ROS,Montreux,2006.0
3.0,MONTREUX JAZZ FESTIVAL,Juil.,ERIK TRUFFAZ,Montreux,2006.0
3.0,MONTREUX JAZZ FESTIVAL,Juil.,TALVIN SINGH,Montreux,2006.0
3.0,MONTREUX JAZZ FESTIVAL,Juil.,DAVID SANBORN,Montreux,2006.0
3.0,MONTREUX JAZZ FESTIVAL,Juil.,AL JARREAU,Montreux,2006.0
4.0,MONTREUX JAZZ FESTIVAL,Juil.,TERRY CALLIER,Montreux,2006.0
4.0,MONTREUX JAZZ FESTIVAL,Juil.,MASSIVE ATTACK,Montreux,2006.0
4.0,MONTREUX JAZZ FESTIVAL,Juil.,THE DEFTONES,Montreux,2006.0
4.0,MONTREUX JAZZ FESTIVAL,Juil.,GLADYS KNIGHT,Montreux,2006.0
5.0,MONTREUX JAZZ FESTIVAL,Juil.,RAUL MIDON,Montreux,2006.0
5.0,MONTREUX JAZZ FESTIVAL,Juil.,SIMPLY RED,Montreux,2006.0
5.0,MONTREUX JAZZ FESTIVAL,Juil.,TRACY CHAPMAN,Montreux,2006.0
5.0,MONTREUX JAZZ FESTIVAL,Juil.,DIANA KRALL,Montreux,2006.0
6.0,MONTREUX JAZZ FESTIVAL,Juil.,BRYAN ADAMS,Montreux,2006.0
6.0,MONTREUX JAZZ FESTIVAL,Juil.,CARL CRAIG,Montreux,2006.0
6.0,MONTREUX JAZZ FESTIVAL,Juil.,RICARDO VILLALOBOS,Montreux,2006.0
6.0,MONTREUX JAZZ FESTIVAL,Juil.,LUCIANO (reggae),Montreux,2006.0
6.0,MONTREUX JAZZ FESTIVAL,Juil.,DANDY JACK,Montreux,2006.0
6.0,MONTREUX JAZZ FESTIVAL,Juil.,RICHIE HAWTIN,Montreux,2006.0
6.0,MONTREUX JAZZ FESTIVAL,Juil.,MAURIZIO MARTUSCIELLO,Montreux,2006.0
6.0,MONTREUX JAZZ FESTIVAL,Juil.,JOHN SCOFIELD,Montreux,2006.0
6.0,MONTREUX JAZZ FESTIVAL,Juil.,LARRY GOLDINGS,Montreux,2006.0
6.0,MONTREUX JAZZ FESTIVAL,Juil.,ABDULLAH IBRAHIM,Montreux,2006.0
6.0,MONTREUX JAZZ FESTIVAL,Juil.,JACK DEJOHNETTE,Montreux,2006.0
7.0,MONTREUX JAZZ FESTIVAL,Juil.,MARIA RITA,Montreux,2006.0
7.0,MONTREUX JAZZ FESTIVAL,Juil.,MARTINHO DA VILA,Montreux,2006.0
7.0,MONTREUX JAZZ FESTIVAL,Juil.,NEY MATOGROSSO,Montreux,2006.0
7.0,MONTREUX JAZZ FESTIVAL,Juil.,MARTIN LUTHER,Montreux,2006.0
7.0,MONTREUX JAZZ FESTIVAL,Juil.,PETE ROCK,Montreux,2006.0
7.0,MONTREUX JAZZ FESTIVAL,Juil.,JAY DEE,Montreux,2006.0
7.0,MONTREUX JAZZ FESTIVAL,Juil.,BILAL,Montreux,2006.0
7.0,MONTREUX JAZZ FESTIVAL,Juil.,CHICK COREA,Montreux,2006.0
8.0,MONTREUX JAZZ FESTIVAL,Juil.,CARLINHOS BROWN,Montreux,2006.0
8.0,MONTREUX JAZZ FESTIVAL,Juil.,GILBERTO GIL,Montreux,2006.0
8.0,MONTREUX JAZZ FESTIVAL,Juil.,DJ QBERT,Montreux,2006.0
8.0,MONTREUX JAZZ FESTIVAL,Juil.,KID KOALA,Montreux,2006.0
8.0,MONTREUX JAZZ FESTIVAL,Juil.,AMON TOBIN,Montreux,2006.0
8.0,MONTREUX JAZZ FESTIVAL,Juil.,HAROLD LOPEZ NUSSA,Montreux,2006.0
8.0,MONTREUX JAZZ FESTIVAL,Juil.,OMARA PORTUONDO,Montreux,2006.0
9.0,MONTREUX JAZZ FESTIVAL,Juil.,SANTANA,Montreux,2006.0
9.0,MONTREUX JAZZ FESTIVAL,Juil.,KORA JAZZ,Montreux,2006.0
9.0,MONTREUX JAZZ FESTIVAL,Juil.,CARLINHOS BROWN,Montreux,2006.0
9.0,MONTREUX JAZZ FESTIVAL,Juil.,IDRISSA DIOP,Montreux,2006.0
9.0,MONTREUX JAZZ FESTIVAL,Juil.,MORY KANTE,Montreux,2006.0
9.0,MONTREUX JAZZ FESTIVAL,Juil.,ISMAEL LO,Montreux,2006.0
9.0,MONTREUX JAZZ FESTIVAL,Juil.,ANGELIQUE KIDJO,Montreux,2006.0
9.0,MONTREUX JAZZ FESTIVAL,Juil.,TOURE KUNDA,Montreux,2006.0
9.0,MONTREUX JAZZ FESTIVAL,Juil.,DAVID WALTERS,Montreux,2006.0
9.0,MONTREUX JAZZ FESTIVAL,Juil.,GOTAN PROJECT,Montreux,2006.0
9.0,MONTREUX JAZZ FESTIVAL,Juil.,RANDY NEWMAN,Montreux,2006.0
9.0,MONTREUX JAZZ FESTIVAL,Juil.,TAJ MAHAL,Montreux,2006.0
10.0,MONTREUX JAZZ FESTIVAL,Juil.,SANTANA,Montreux,2006.0
10.0,MONTREUX JAZZ FESTIVAL,Juil.,TAJ MAHAL,Montreux,2006.0
10.0,MONTREUX JAZZ FESTIVAL,Juil.,ZUCCHERO,Montreux,2006.0
10.0,MONTREUX JAZZ FESTIVAL,Juil.,THE NEVILLE BROTHERS,Montreux,2006.0
10.0,MONTREUX JAZZ FESTIVAL,Juil.,BERNARD LAVILLIERS,Montreux,2006.0
10.0,MONTREUX JAZZ FESTIVAL,Juil.,VICTORIA ABRIL,Montreux,2006.0
10.0,MONTREUX JAZZ FESTIVAL,Juil.,ALDO ROMANO,Montreux,2006.0
10.0,MONTREUX JAZZ FESTIVAL,Juil.,ARTHUR H,Montreux,2006.0
11.0,MONTREUX JAZZ FESTIVAL,Juil.,STING,Montreux,2006.0
11.0,MONTREUX JAZZ FESTIVAL,Juil.,STARSAILOR,Montreux,2006.0
11.0,MONTREUX JAZZ FESTIVAL,Juil.,MORRISSEY,Montreux,2006.0
11.0,MONTREUX JAZZ FESTIVAL,Juil.,SONS & DAUGHTERS,Montreux,2006.0
11.0,MONTREUX JAZZ FESTIVAL,Juil.,HERBIE HANCOCK,Montreux,2006.0
11.0,MONTREUX JAZZ FESTIVAL,Juil.,LARRY CARLTON,Montreux,2006.0
12.0,MONTREUX JAZZ FESTIVAL,Juil.,TOWER OF POWER,Montreux,2006.0
12.0,MONTREUX JAZZ FESTIVAL,Juil.,SANTANA,Montreux,2006.0
12.0,MONTREUX JAZZ FESTIVAL,Juil.,MARCUS MILLER,Montreux,2006.0
12.0,MONTREUX JAZZ FESTIVAL,Juil.,CHARLES LLOYD,Montreux,2006.0
12.0,MONTREUX JAZZ FESTIVAL,Juil.,ZAKIR HUSSAIN,Montreux,2006.0
13.0,MONTREUX JAZZ FESTIVAL,Juil.,SEAN PAUL,Montreux,2006.0
13.0,MONTREUX JAZZ FESTIVAL,Juil.,DANI SICILIANO,Montreux,2006.0
13.0,MONTREUX JAZZ FESTIVAL,Juil.,SOIL,Montreux,2006.0
13.0,MONTREUX JAZZ FESTIVAL,Juil.,GILLES PETERSON,Montreux,2006.0
13.0,MONTREUX JAZZ FESTIVAL,Juil.,SOLOMON BURKE,Montreux,2006.0
14.0,MONTREUX JAZZ FESTIVAL,Juil.,IGGY POP,Montreux,2006.0
14.0,MONTREUX JAZZ FESTIVAL,Juil.,GOTTHARD,Montreux,2006.0
14.0,MONTREUX JAZZ FESTIVAL,Juil.,THE STROKES,Montreux,2006.0
14.0,MONTREUX JAZZ FESTIVAL,Juil.,PONI HOAX,Montreux,2006.0
14.0,MONTREUX JAZZ FESTIVAL,Juil.,DIEGO EL CIGALA,Montreux,2006.0
15.0,MONTREUX JAZZ FESTIVAL,Juil.,DEEP PURPLE,Montreux,2006.0
15.0,MONTREUX JAZZ FESTIVAL,Juil.,MATHEW JONSON,Montreux,2006.0
15.0,MONTREUX JAZZ FESTIVAL,Juil.,JAMES HOLDEN,Montreux,2006.0
15.0,MONTREUX JAZZ FESTIVAL,Juil.,NATHAN FAKE,Montreux,2006.0
15.0,MONTREUX JAZZ FESTIVAL,Juil.,KONRAD BLACK,Montreux,2006.0
15.0,MONTREUX JAZZ FESTIVAL,Juil.,PACO DE LUCIA,Montreux,2006.0
13.0,MORGES SOUS RIRE,Juin,THIERRY MEURY,Morges,2016.0
13.0,MORGES SOUS RIRE,Juin,NATHANAEL ROCHAT,Morges,2016.0
14.0,MORGES SOUS RIRE,Juin,ELIE SEMOUN,Morges,2016.0
14.0,MORGES SOUS RIRE,Juin,ISSA DOUMBIA,Morges,2016.0
14.0,MORGES SOUS RIRE,Juin,MICHAEL HIRSCH,Morges,2016.0
14.0,MORGES SOUS RIRE,Juin,JEREMY FERRARI,Morges,2016.0
14.0,MORGES SOUS RIRE,Juin,THIERRY MEURY,Morges,2016.0
14.0,MORGES SOUS RIRE,Juin,ERIC LAMPAERT,Morges,2016.0
15.0,MORGES SOUS RIRE,Juin,AXELLE LAFFONT,Morges,2016.0
15.0,MORGES SOUS RIRE,Juin,AURELIA DECKER,Morges,2016.0
15.0,MORGES SOUS RIRE,Juin,JEAN MARIE BIGARD,Morges,2016.0
15.0,MORGES SOUS RIRE,Juin,RAPHAEL MEZRAHI,Morges,2016.0
15.0,MORGES SOUS RIRE,Juin,ELODIE POUX,Morges,2016.0
16.0,MORGES SOUS RIRE,Juin,JEAN LUC LEMOINE,Morges,2016.0
16.0,MORGES SOUS RIRE,Juin,GARNIER ET SENTOU,Morges,2016.0
16.0,MORGES SOUS RIRE,Juin,PE,Morges,2016.0
16.0,MORGES SOUS RIRE,Juin,BRIGITTE ROSSET,Morges,2016.0
16.0,MORGES SOUS RIRE,Juin,SOPHIA ARAM,Morges,2016.0
17.0,MORGES SOUS RIRE,Juin,CHRISTELLE CHOLLET,Morges,2016.0
17.0,MORGES SOUS RIRE,Juin,NORBERT ONE MAN SHOW PATATE!,Morges,2016.0
17.0,MORGES SOUS RIRE,Juin,MONSIEUR FRAIZE,Morges,2016.0
17.0,MORGES SOUS RIRE,Juin,PIERRE EMMANUEL BARRE,Morges,2016.0
17.0,MORGES SOUS RIRE,Juin,STEPHANE GUILLON,Morges,2016.0
17.0,MORGES SOUS RIRE,Juin,GARNIER ET SENTOU,Morges,2016.0
17.0,MORGES SOUS RIRE,Juin,LA BAJON,Morges,2016.0
18.0,MORGES SOUS RIRE,Juin,VERINO,Morges,2016.0
18.0,MORGES SOUS RIRE,Juin,TONTON PIERRICK,Morges,2016.0
18.0,MORGES SOUS RIRE,Juin,MARINA ROLLMAN,Morges,2016.0
18.0,MORGES SOUS RIRE,Juin,PIERRE EMMANUEL BARRE,Morges,2016.0
18.0,MORGES SOUS RIRE,Juin,AIRNADETTE,Morges,2016.0
18.0,MORGES SOUS RIRE,Juin,THOMAS WIESEL,Morges,2016.0
18.0,MORGES SOUS RIRE,Juin,AYMERIC LOMPRET,Morges,2016.0
5.0,MORGES SOUS RIRE,Juin,MARC DONNET MONAY,Morges,2015.0
5.0,MORGES SOUS RIRE,Juin,CHARLOTTE GABRIS,Morges,2015.0
5.0,MORGES SOUS RIRE,Juin,CHEVALLIER ET LASPALES,Morges,2015.0
5.0,MORGES SOUS RIRE,Juin,FABIEN OLICARD,Morges,2015.0
5.0,MORGES SOUS RIRE,Juin,ARNAUD TSAMERE,Morges,2015.0
6.0,MORGES SOUS RIRE,Juin,VINCENT DEDIENNE,Morges,2015.0
6.0,MORGES SOUS RIRE,Juin,TEX,Morges,2015.0
6.0,MORGES SOUS RIRE,Juin,OLDELAF,Morges,2015.0
6.0,MORGES SOUS RIRE,Juin,JEREMY CHARBONNEL,Morges,2015.0
8.0,MORGES SOUS RIRE,Juin,ERIC ANTOINE,Morges,2015.0
8.0,MORGES SOUS RIRE,Juin,CAROLE GUISNEL,Morges,2015.0
8.0,MORGES SOUS RIRE,Juin,PIERRE AUCAIGNE,Morges,2015.0
9.0,MORGES SOUS RIRE,Juin,LES JUMEAUX (STEEVEN ET CHRISTOPHER),Morges,2015.0
9.0,MORGES SOUS RIRE,Juin,D'JAL (JUST D'JAL),Morges,2015.0
9.0,MORGES SOUS RIRE,Juin,CECILE DJUNGA,Morges,2015.0
9.0,MORGES SOUS RIRE,Juin,LES CHEVALIERS DU FIEL,Morges,2015.0
9.0,MORGES SOUS RIRE,Juin,NORA HAMZAWI,Morges,2015.0
10.0,MORGES SOUS RIRE,Juin,REGIS MAILHOT,Morges,2015.0
10.0,MORGES SOUS RIRE,Juin,PATRICK TIMSIT,Morges,2015.0
10.0,MORGES SOUS RIRE,Juin,FABIAN LE CASTEL,Morges,2015.0
10.0,MORGES SOUS RIRE,Juin,VIRGINIE HOCQ,Morges,2015.0
10.0,MORGES SOUS RIRE,Juin,JULIEN COURBET,Morges,2015.0
10.0,MORGES SOUS RIRE,Juin,LAURA LAUNE,Morges,2015.0
11.0,MORGES SOUS RIRE,Juin,JACQUES BONVIN,Morges,2015.0
11.0,MORGES SOUS RIRE,Juin,ANNE ROUMANOFF,Morges,2015.0
11.0,MORGES SOUS RIRE,Juin,NATHALIE DEVANTAY,Morges,2015.0
11.0,MORGES SOUS RIRE,Juin,ANTHONY KAVANAGH,Morges,2015.0
11.0,MORGES SOUS RIRE,Juin,SHIRLEY SOUAGNON,Morges,2015.0
12.0,MORGES SOUS RIRE,Juin,LE WOOP,Morges,2015.0
12.0,MORGES SOUS RIRE,Juin,"EDGAR (""LE COEUR DANS LES TALONS"")",Morges,2015.0
12.0,MORGES SOUS RIRE,Juin,OLE (PAUL MOROCCO),Morges,2015.0
12.0,MORGES SOUS RIRE,Juin,FREDERIC RECROSIO,Morges,2015.0
12.0,MORGES SOUS RIRE,Juin,VINCENT KOHLER,Morges,2015.0
13.0,MORGES SOUS RIRE,Juin,JULIE VILLERS,Morges,2015.0
13.0,MORGES SOUS RIRE,Juin,BRIGITTE ROSSET,Morges,2015.0
13.0,MORGES SOUS RIRE,Juin,JOSEPH GORGONI / MARIE THERESE PORCHET,Morges,2015.0
13.0,MORGES SOUS RIRE,Juin,AHMED SYLLA,Morges,2015.0
13.0,MORGES SOUS RIRE,Juin,ARNAUD DUCRET,Morges,2015.0
13.0,MORGES SOUS RIRE,Juin,ANTOINE SCHOUMSKY,Morges,2015.0
16.0,MORGES SOUS RIRE,Juin,MUSTAPHA EL ATRASSI,Morges,2014.0
16.0,MORGES SOUS RIRE,Juin,ARTUS (DE A à S/AL DENTE/SAIGNANT A POINT),Morges,2014.0
17.0,MORGES SOUS RIRE,Juin,OLIVIER DE BENOIST,Morges,2014.0
17.0,MORGES SOUS RIRE,Juin,ALEX VIZOREK,Morges,2014.0
17.0,MORGES SOUS RIRE,Juin,"MARIANNE JAMES ""MISS CARPENTER""",Morges,2014.0
17.0,MORGES SOUS RIRE,Juin,LES JUMEAUX (STEEVEN ET CHRISTOPHER),Morges,2014.0
18.0,MORGES SOUS RIRE,Juin,KARIM SLAMA,Morges,2014.0
18.0,MORGES SOUS RIRE,Juin,JEFF PANACLOC,Morges,2014.0
18.0,MORGES SOUS RIRE,Juin,JARRY,Morges,2014.0
18.0,MORGES SOUS RIRE,Juin,NAWELL MADANI,Morges,2014.0
18.0,MORGES SOUS RIRE,Juin,JOSEPH GORGONI / MARIE THERESE PORCHET,Morges,2014.0
19.0,MORGES SOUS RIRE,Juin,VERINO,Morges,2014.0
19.0,MORGES SOUS RIRE,Juin,ANTONIA DE RENDINGER,Morges,2014.0
19.0,MORGES SOUS RIRE,Juin,LES CHICHE CAPON,Morges,2014.0
19.0,MORGES SOUS RIRE,Juin,CAUET,Morges,2014.0
20.0,MORGES SOUS RIRE,Juin,ANTHONY JOUBERT,Morges,2014.0
20.0,MORGES SOUS RIRE,Juin,THIERRY MARQUET,Morges,2014.0
21.0,MORGES SOUS RIRE,Juin,THE STARBUGS,Morges,2014.0
21.0,MORGES SOUS RIRE,Juin,LE QUATUOR,Morges,2014.0
21.0,MORGES SOUS RIRE,Juin,D'JAL (JUST D'JAL),Morges,2014.0
7.0,MORGES SOUS RIRE,Juin,ERIC ANTOINE,Morges,2013.0
7.0,MORGES SOUS RIRE,Juin,JACKY ET ROGER,Morges,2013.0
7.0,MORGES SOUS RIRE,Juin,MICHAEL GREGORIO,Morges,2013.0
7.0,MORGES SOUS RIRE,Juin,VERINO,Morges,2013.0
8.0,MORGES SOUS RIRE,Juin,DAVID BUNIAK,Morges,2013.0
8.0,MORGES SOUS RIRE,Juin,THIERRY MEURY,Morges,2013.0
8.0,MORGES SOUS RIRE,Juin,"NICOLE FERRONI (""L'OEUF, LA POULE OU NICOLE"")",Morges,2013.0
8.0,MORGES SOUS RIRE,Juin,ARNAUD COSSON,Morges,2013.0
9.0,MORGES SOUS RIRE,Juin,MICHEL BOUJENAH,Morges,2013.0
9.0,MORGES SOUS RIRE,Juin,AREK GURUNIAN,Morges,2013.0
10.0,MORGES SOUS RIRE,Juin,CHRISTELLE CHOLLET,Morges,2013.0
10.0,MORGES SOUS RIRE,Juin,SARKIS OHANESSIAN,Morges,2013.0
10.0,MORGES SOUS RIRE,Juin,CONSTANCE,Morges,2013.0
10.0,MORGES SOUS RIRE,Juin,FREDERIC RECROSIO,Morges,2013.0
11.0,MORGES SOUS RIRE,Juin,VOCA PEOPLE,Morges,2013.0
11.0,MORGES SOUS RIRE,Juin,LES DECAFEINES,Morges,2013.0
11.0,MORGES SOUS RIRE,Juin,LES FRANGLAISES,Morges,2013.0
11.0,MORGES SOUS RIRE,Juin,CUCHE ET BARBEZAT,Morges,2013.0
12.0,MORGES SOUS RIRE,Juin,ILS SE RE AIMENT,Morges,2013.0
12.0,MORGES SOUS RIRE,Juin,FLORENT PEYRE,Morges,2013.0
12.0,MORGES SOUS RIRE,Juin,PIERRE AUCAIGNE,Morges,2013.0
13.0,MORGES SOUS RIRE,Juin,LA FRAMBOISE FRIVOLE,Morges,2013.0
13.0,MORGES SOUS RIRE,Juin,THOMAS WIESEL,Morges,2013.0
13.0,MORGES SOUS RIRE,Juin,MARC DONNET MONAY,Morges,2013.0
13.0,MORGES SOUS RIRE,Juin,ILS SE RE AIMENT,Morges,2013.0
13.0,MORGES SOUS RIRE,Juin,CEDRIC CHARTIER,Morges,2013.0
14.0,MORGES SOUS RIRE,Juin,PATRICK SEBASTIEN,Morges,2013.0
14.0,MORGES SOUS RIRE,Juin,WALY DIA,Morges,2013.0
14.0,MORGES SOUS RIRE,Juin,FILLS MONKEY,Morges,2013.0
14.0,MORGES SOUS RIRE,Juin,120 SECONDES PRESENTE LA SUISSE (KUCHOLL ET VEILLON),Morges,2013.0
14.0,MORGES SOUS RIRE,Juin,ARNAUD DUCRET,Morges,2013.0
15.0,MORGES SOUS RIRE,Juin,ANTOINE SCHOUMSKY,Morges,2013.0
15.0,MORGES SOUS RIRE,Juin,LAURENT GERRA,Morges,2013.0
15.0,MORGES SOUS RIRE,Juin,AVRACAVABRAC,Morges,2013.0
15.0,MORGES SOUS RIRE,Juin,DONEL JACK'SMAN,Morges,2013.0
15.0,MORGES SOUS RIRE,Juin,GIEDRE,Morges,2013.0
30.0,MORGES SOUS RIRE,Mai,BRIGITTE ROSSET,Morges,2012.0
30.0,MORGES SOUS RIRE,Mai,NOMAN HOSNI,Morges,2012.0
31.0,MORGES SOUS RIRE,Mai,NATHANAEL ROCHAT,Morges,2012.0
1.0,MORGES SOUS RIRE,Juin,JACQUES BONVIN,Morges,2012.0
1.0,MORGES SOUS RIRE,Juin,LES LASCARS GAYS,Morges,2012.0
2.0,MORGES SOUS RIRE,Juin,LAURENT NICOLET,Morges,2012.0
2.0,MORGES SOUS RIRE,Juin,DENIS MARECHAL,Morges,2012.0
4.0,MORGES SOUS RIRE,Juin,YANN LAMBIEL,Morges,2012.0
4.0,MORGES SOUS RIRE,Juin,CONSTANCE,Morges,2012.0
5.0,MORGES SOUS RIRE,Juin,OLIVIER DE BENOIST,Morges,2012.0
5.0,MORGES SOUS RIRE,Juin,"JANE (""DEVOS A MOI"")",Morges,2012.0
5.0,MORGES SOUS RIRE,Juin,MASSIMO ROCCHI,Morges,2012.0
6.0,MORGES SOUS RIRE,Juin,NATHALIE DEVANTAY,Morges,2012.0
6.0,MORGES SOUS RIRE,Juin,CHEVALLIER ET LASPALES,Morges,2012.0
6.0,MORGES SOUS RIRE,Juin,WALLY,Morges,2012.0
7.0,MORGES SOUS RIRE,Juin,GUY BEDOS,Morges,2012.0
7.0,MORGES SOUS RIRE,Juin,JEAN JACQUES 2 / JEAN LOU DE TAPIA,Morges,2012.0
7.0,MORGES SOUS RIRE,Juin,NADIA ROZ,Morges,2012.0
7.0,MORGES SOUS RIRE,Juin,ANTHONY KAVANAGH,Morges,2012.0
8.0,MORGES SOUS RIRE,Juin,KARIM SLAMA,Morges,2012.0
8.0,MORGES SOUS RIRE,Juin,YANN LAMBIEL,Morges,2012.0
8.0,MORGES SOUS RIRE,Juin,SANDRINE VIGLINO,Morges,2012.0
8.0,MORGES SOUS RIRE,Juin,CHANTAL LADESOU,Morges,2012.0
9.0,MORGES SOUS RIRE,Juin,CHRIS ESQUERRE,Morges,2012.0
9.0,MORGES SOUS RIRE,Juin,LIANE FOLY,Morges,2012.0
9.0,MORGES SOUS RIRE,Juin,JEAN MARIE BIGARD,Morges,2012.0
9.0,MORGES SOUS RIRE,Juin,ERIC RAMAGE,Morges,2012.0
10.0,MORGES SOUS RIRE,Juin,LE COMTE DE BOUDERBALA (Sami Ameziane),Morges,2012.0
13.0,MORGES SOUS RIRE,Juin,BERGAMOTE,Morges,2011.0
14.0,MORGES SOUS RIRE,Juin,PIERRE AUCAIGNE,Morges,2011.0
15.0,MORGES SOUS RIRE,Juin,CLAUDE INGA BARBEY,Morges,2011.0
16.0,MORGES SOUS RIRE,Juin,PASCAL VINCENT,Morges,2011.0
17.0,MORGES SOUS RIRE,Juin,LAURENT DESHUSSES,Morges,2011.0
18.0,MORGES SOUS RIRE,Juin,NATHANAEL ROCHAT,Morges,2011.0
18.0,MORGES SOUS RIRE,Juin,POPECK,Morges,2011.0
20.0,MORGES SOUS RIRE,Juin,JEAN LUC BARBEZAT,Morges,2011.0
21.0,MORGES SOUS RIRE,Juin,LAURENT GERRA,Morges,2011.0
21.0,MORGES SOUS RIRE,Juin,CARINE MARTIN,Morges,2011.0
22.0,MORGES SOUS RIRE,Juin,KEV ADAMS,Morges,2011.0
22.0,MORGES SOUS RIRE,Juin,VINCENT KOHLER,Morges,2011.0
22.0,MORGES SOUS RIRE,Juin,STEPHANE GUILLON,Morges,2011.0
23.0,MORGES SOUS RIRE,Juin,MICHELE BERNIER,Morges,2011.0
23.0,MORGES SOUS RIRE,Juin,ANNE-MARIE YERLY,Morges,2011.0
23.0,MORGES SOUS RIRE,Juin,JOSEPH GORGONI / MARIE THERESE PORCHET,Morges,2011.0
24.0,MORGES SOUS RIRE,Juin,ERIC ANTOINE,Morges,2011.0
24.0,MORGES SOUS RIRE,Juin,TOPICK,Morges,2011.0
24.0,MORGES SOUS RIRE,Juin,VERONIC DICAIRE,Morges,2011.0
25.0,MORGES SOUS RIRE,Juin,LA PORTA CIE DUE + UNO,Morges,2011.0
25.0,MORGES SOUS RIRE,Juin,"PHILIPPE GELUCK (""JE VAIS LE DIRE A MA MERE"")",Morges,2011.0
25.0,MORGES SOUS RIRE,Juin,MICHEL LEEB,Morges,2011.0
26.0,MORGES SOUS RIRE,Juin,ANNE ROUMANOFF,Morges,2011.0
10.0,MORGES SOUS RIRE,Juin,GAD ELMALEH,Morges,2010.0
11.0,MORGES SOUS RIRE,Juin,GASPARD PROUST,Morges,2010.0
11.0,MORGES SOUS RIRE,Juin,AREK GURUNIAN,Morges,2010.0
11.0,MORGES SOUS RIRE,Juin,LES PEUTCH,Morges,2010.0
11.0,MORGES SOUS RIRE,Juin,MYRIAM DEMIERRE,Morges,2010.0
11.0,MORGES SOUS RIRE,Juin,PATRICK TIMSIT,Morges,2010.0
12.0,MORGES SOUS RIRE,Juin,WARREN ZAVATTA,Morges,2010.0
12.0,MORGES SOUS RIRE,Juin,LAURENT NICOLET,Morges,2010.0
12.0,MORGES SOUS RIRE,Juin,NATHALIE DEVANTAY,Morges,2010.0
12.0,MORGES SOUS RIRE,Juin,SHIRLEY ET DINO,Morges,2010.0
14.0,MORGES SOUS RIRE,Juin,SOPHIA ARAM,Morges,2010.0
14.0,MORGES SOUS RIRE,Juin,CHRISTELLE CHOLLET,Morges,2010.0
15.0,MORGES SOUS RIRE,Juin,JEAN LUC LEMOINE,Morges,2010.0
15.0,MORGES SOUS RIRE,Juin,LES FRERES TALOCHE,Morges,2010.0
16.0,MORGES SOUS RIRE,Juin,TRICICLE,Morges,2010.0
16.0,MORGES SOUS RIRE,Juin,ROLAND MAGDANE,Morges,2010.0
17.0,MORGES SOUS RIRE,Juin,ARY ABITTAN,Morges,2010.0
17.0,MORGES SOUS RIRE,Juin,"PIERRIC (""HOMME ENCADRE SUR FOND BLANC"")",Morges,2010.0
17.0,MORGES SOUS RIRE,Juin,STEPHANE ROUSSEAU,Morges,2010.0
18.0,MORGES SOUS RIRE,Juin,YANN LAMBIEL,Morges,2010.0
18.0,MORGES SOUS RIRE,Juin,AREK GURUNIAN,Morges,2010.0
18.0,MORGES SOUS RIRE,Juin,LA FRAMBOISE FRIVOLE,Morges,2010.0
19.0,MORGES SOUS RIRE,Juin,MICHEL BOUJENAH,Morges,2010.0
19.0,MORGES SOUS RIRE,Juin,MARC DONNET MONAY,Morges,2010.0
30.0,OPEN AIR DE SAINT GALLEN,Juin,FETTES BROT,Saint Gallen,2016.0
